id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
212440096,2001,2,regular,2001-09-01T16:30:00.000Z,,false,false,70838,3683,Commonwealth Stadium,96,Kentucky,SEC,10,,1399,1358,97,Louisville,Conference USA,36,,1644,1685,,,
212440228,2001,2,regular,2001-09-01T17:00:00.000Z,,false,false,75000,3836,Memorial Stadium,228,Clemson,ACC,21,,1651,1654,2116,UCF,FBS Independents,13,,1501,1498,,,
212440061,2001,2,regular,2001-09-01T17:00:00.000Z,,false,false,86520,3917,Sanford Stadium,61,Georgia,SEC,45,,1696,1719,2032,Arkansas State,Sun Belt,17,,1241,1218,,,
212440309,2001,2,regular,2001-09-01T19:00:00.000Z,,false,false,13707,3666,Cajun Field,309,Louisiana,Sun Belt,20,,,,2447,Nicholls,,0,,,,,,
212442005,2001,2,regular,2001-09-01T19:30:00.000Z,,false,false,56162,3713,Falcon Stadium,2005,Air Force,Mountain West,3,,1556,1480,201,Oklahoma,Big 12,44,,1901,1977,,,
212440130,2001,2,regular,2001-09-01T19:30:00.000Z,,false,false,109676,3558,Michigan Stadium,130,Michigan,Big Ten,31,,1826,1828,193,Miami (OH),Mid-American,13,,1397,1395,,,
212440025,2001,2,regular,2001-09-01T19:30:00.000Z,,false,true,38160,3831,California Memorial Stadium,25,California,Pac-10,17,,1487,1419,356,Illinois,Big Ten,44,,1533,1601,,,
212440036,2001,2,regular,2001-09-01T19:30:00.000Z,,false,false,75022,,,36,Colorado State,Mountain West,14,,1634,1552,38,Colorado,Big 12,41,,1569,1651,,,
212442633,2001,2,regular,2001-09-01T20:00:00.000Z,,false,false,107725,3853,Neyland Stadium,2633,Tennessee,SEC,33,,1787,1829,183,Syracuse,Big East,9,,1621,1579,,,
212442751,2001,2,regular,2001-09-01T20:00:00.000Z,,false,false,14167,3984,War Memorial Stadium,2751,Wyoming,Mountain West,20,,,,231,Furman,,14,,,,,,
212440258,2001,2,regular,2001-09-01T20:30:00.000Z,,false,true,56591,3923,Scott Stadium,258,Virginia,ACC,17,,,,257,Richmond,,16,,,,,,
212440002,2001,2,regular,2001-09-01T21:00:00.000Z,,false,false,82376,3785,Jordan-Hare Stadium,2,Auburn,SEC,30,,1599,1641,2050,Ball State,Mid-American,0,,1269,1227,,,
212440150,2001,2,regular,2001-09-01T22:00:00.000Z,,false,true,23312,3982,Wallace Wade Stadium,150,Duke,ACC,13,,1191,1168,52,Florida State,ACC,55,,2011,2034,,,
212440059,2001,2,regular,2001-09-01T22:00:00.000Z,,false,false,41804,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,35,,,,2643,The Citadel,,7,,,,,,
212440221,2001,2,regular,2001-09-01T22:00:00.000Z,,false,false,47919,,,221,Pittsburgh,Big East,31,,,,2193,East Tennessee State,,0,,,,,,
212442199,2001,2,regular,2001-09-01T22:00:00.000Z,,false,false,16428,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,16,,,,2546,Southeast Missouri State,,12,,,,,,
212440030,2001,2,regular,2001-09-01T22:30:00.000Z,,false,false,45568,477,Los Angeles Memorial Coliseum,30,USC,Pac-10,21,,1534,1540,23,San José State,Western Athletic,10,,1341,1335,,,
212440151,2001,2,regular,2001-09-01T23:00:00.000Z,,false,true,36794,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,19,,1640,1621,154,Wake Forest,ACC,21,,1360,1379,,,
212442579,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,83019,3994,Williams-Brice Stadium,2579,South Carolina,SEC,32,,1628,1679,68,Boise State,Western Athletic,13,,1702,1651,,,
212440251,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,82856,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,41,,1780,1818,166,New Mexico State,Sun Belt,7,,1313,1275,,,
212442305,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,37500,3833,Memorial Stadium,2305,Kansas,Big 12,24,,,,2623,Missouri State,,10,,,,,,
212440245,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,70656,3795,Kyle Field,245,Texas A&M,Big 12,38,,,,2377,McNeese,,24,,,,,,
212440145,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,46310,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,49,,,,93,Murray State,,14,,,,,,
212442433,2001,2,regular,2001-09-01T23:00:00.000Z,,false,false,6742,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,9,,,,2534,Sam Houston State,,20,,,,,,
212440057,2001,2,regular,2001-09-01T23:15:00.000Z,,false,false,85445,,,57,Florida,SEC,49,,1800,1868,276,Marshall,Mid-American,14,,1568,1500,,,
212440142,2001,2,regular,2001-09-01T23:30:00.000Z,,false,false,51039,3838,Faurot Field,142,Missouri,Big 12,13,,1381,1365,189,Bowling Green,Mid-American,20,,1342,1358,,,
212440333,2001,2,regular,2001-09-01T23:45:00.000Z,,false,false,83818,3657,Bryant Denny Stadium,333,Alabama,SEC,17,,1607,1596,26,UCLA,Pac-10,20,,1507,1518,,,
212440213,2001,2,regular,2001-09-02T00:00:00.000Z,,false,false,109313,3632,Beaver Stadium,213,Penn State,Big Ten,7,,1611,1581,2390,Miami,Big East,33,,1956,1986,,,
212442483,2001,2,regular,2001-09-02T00:00:00.000Z,,false,true,45919,3626,Autzen Stadium,2483,Oregon,Pac-10,31,,1696,1697,275,Wisconsin,Big Ten,28,,1698,1697,,,
212440254,2001,2,regular,2001-09-02T00:00:00.000Z,,false,false,36557,,,254,Utah,Mountain West,23,,1582,1578,328,Utah State,FBS Independents,19,,1341,1345,,,
212440248,2001,2,regular,2001-09-02T00:00:00.000Z,,false,false,23985,453,Robertson Stadium,248,Houston,Conference USA,14,,1321,1313,242,Rice,Western Athletic,21,,1386,1394,,,
212440099,2001,2,regular,2001-09-02T00:00:00.000Z,,false,false,91782,3958,Tiger Stadium,99,LSU,SEC,48,,1608,1662,2655,Tulane,Conference USA,17,,1358,1304,,,
212442348,2001,2,regular,2001-09-02T00:00:00.000Z,,false,true,22505,,,2348,Louisiana Tech,Western Athletic,36,,1338,1403,2567,SMU,Western Athletic,6,,1211,1146,,,
212440167,2001,2,regular,2001-09-02T00:05:00.000Z,,false,false,41771,3971,University Stadium,167,New Mexico,Mountain West,26,,1417,1471,2638,UTEP,Western Athletic,6,,1489,1435,,,
212440249,2001,2,regular,2001-09-02T00:05:00.000Z,,false,false,22837,,,249,North Texas,Sun Belt,5,,1143,1165,2628,TCU,Conference USA,19,,1769,1747,,,
212440252,2001,2,regular,2001-09-02T01:00:00.000Z,,false,false,56286,3801,LaVell Edwards Stadium,252,BYU,Mountain West,52,,1613,1683,2440,Nevada,Western Athletic,7,,1135,1065,,,
212452132,2001,2,regular,2001-09-02T18:30:00.000Z,,false,true,35097,3854,Nippert Stadium,2132,Cincinnati,Conference USA,14,,1487,1492,2509,Purdue,Big Ten,19,,1688,1683,,,
212450278,2001,2,regular,2001-09-03T01:30:00.000Z,,false,false,42410,3660,Bulldog Stadium,278,Fresno State,Western Athletic,44,,1576,1646,204,Oregon State,Pac-10,24,,1785,1715,,,
212460344,2001,2,regular,2001-09-03T23:00:00.000Z,,false,false,45662,3693,Davis Wade Stadium,344,Mississippi State,SEC,30,,1642,1670,235,Memphis,Conference USA,10,,1456,1428,,,
212490152,2001,3,regular,2001-09-06T23:30:00.000Z,,false,true,51500,3670,Carter-Finley Stadium,152,NC State,ACC,35,,1543,1579,84,Indiana,Big Ten,14,,1410,1374,,,
212492751,2001,3,regular,2001-09-07T02:00:00.000Z,,false,false,18131,3984,War Memorial Stadium,2751,Wyoming,Mountain West,20,,1236,1253,245,Texas A&M,Big 12,28,,1683,1666,,,
212502439,2001,3,regular,2001-09-08T00:00:00.000Z,,false,true,26721,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,28,,1498,1485,77,Northwestern,Big Ten,37,,1559,1572,,,
212510183,2001,3,regular,2001-09-08T16:00:00.000Z,,false,false,35938,1964,Carrier Dome,183,Syracuse,Big East,21,,1579,1593,2116,UCF,FBS Independents,10,,1498,1484,,,
212510251,2001,3,regular,2001-09-08T16:00:00.000Z,,false,false,83106,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,44,,1818,1859,153,North Carolina,ACC,14,,1484,1443,,,
212512426,2001,3,regular,2001-09-08T16:00:00.000Z,,false,false,30602,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,7,,1231,1100,59,Georgia Tech,ACC,70,,1714,1845,,,
212510259,2001,3,regular,2001-09-08T16:00:00.000Z,,false,false,53662,3799,Lane Stadium,259,Virginia Tech,Big East,31,,1873,1929,2711,Western Michigan,Mid-American,0,,1641,1585,,,
212510356,2001,3,regular,2001-09-08T16:10:00.000Z,,false,false,45674,3832,Memorial Stadium,356,Illinois,Big Ten,17,,1601,1602,2459,Northern Illinois,Mid-American,12,,1512,1511,,,
212512294,2001,3,regular,2001-09-08T16:10:00.000Z,,false,false,58291,3793,Kinnick Stadium,2294,Iowa,Big Ten,44,,1532,1580,193,Miami (OH),Mid-American,19,,1395,1347,,,
212510275,2001,3,regular,2001-09-08T16:10:00.000Z,,false,false,78506,347,Camp Randall Stadium,275,Wisconsin,Big Ten,20,,1697,1666,278,Fresno State,Western Athletic,32,,1646,1677,,,
212510194,2001,3,regular,2001-09-08T16:10:00.000Z,,false,false,102602,3861,Ohio Stadium,194,Ohio State,Big Ten,28,,1683,1693,2006,Akron,Mid-American,14,,1469,1459,,,
212512305,2001,3,regular,2001-09-08T16:30:00.000Z,,false,false,43500,3833,Memorial Stadium,2305,Kansas,Big 12,17,,1378,1331,26,UCLA,Pac-10,41,,1518,1565,,,
212510238,2001,3,regular,2001-09-08T16:30:00.000Z,,false,true,37318,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,9,,1422,1428,333,Alabama,SEC,12,,1596,1590,,,
212510277,2001,3,regular,2001-09-08T17:00:00.000Z,,false,false,52995,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,20,,1499,1542,195,Ohio,Mid-American,3,,1559,1516,,,
212510349,2001,3,regular,2001-09-08T17:00:00.000Z,,false,true,27157,3841,Blaik Field at Michie Stadium,349,Army,Conference USA,21,,1291,1298,2132,Cincinnati,Conference USA,24,,1492,1485,,,
212510127,2001,3,regular,2001-09-08T17:00:00.000Z,,false,false,73879,3936,Spartan Stadium,127,Michigan State,Big Ten,35,,1593,1585,2117,Central Michigan,Mid-American,21,,1136,1144,,,
212510041,2001,3,regular,2001-09-08T17:00:00.000Z,,false,false,15723,,,41,Connecticut,FBS Independents,17,,,,331,Eastern Washington,,35,,,,,,
212510228,2001,3,regular,2001-09-08T17:00:00.000Z,,false,false,78000,3836,Memorial Stadium,228,Clemson,ACC,38,,,,2747,Wofford,,14,,,,,,
212510221,2001,3,regular,2001-09-08T17:30:00.000Z,,false,false,39542,,,221,Pittsburgh,Big East,26,,1538,1508,58,South Florida,FBS Independents,35,,1404,1434,,,
212510096,2001,3,regular,2001-09-08T17:30:00.000Z,,false,false,61523,3683,Commonwealth Stadium,96,Kentucky,SEC,28,,1358,1362,2050,Ball State,Mid-American,20,,1227,1223,,,
212512005,2001,3,regular,2001-09-08T18:00:00.000Z,,false,false,28525,3713,Falcon Stadium,2005,Air Force,Mountain West,42,,,,2635,Tennessee Tech,,0,,,,,,
212510135,2001,3,regular,2001-09-08T18:30:00.000Z,,false,false,35089,,,135,Minnesota,Big Ten,44,,1540,1569,309,Louisiana,Sun Belt,14,,1087,1058,,,
212510038,2001,3,regular,2001-09-08T19:30:00.000Z,,false,false,40338,3726,Folsom Field,38,Colorado,Big 12,51,,1651,1712,23,San José State,Western Athletic,15,,1335,1274,,,
212512655,2001,3,regular,2001-09-08T19:30:00.000Z,,false,true,19027,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,24,,1304,1268,151,East Carolina,Conference USA,51,,1621,1657,,,
212510264,2001,3,regular,2001-09-08T19:30:00.000Z,,false,true,74080,3765,Husky Stadium,264,Washington,Pac-10,23,,1707,1717,130,Michigan,Big Ten,18,,1828,1818,,,
212512483,2001,3,regular,2001-09-08T19:30:00.000Z,,false,true,45712,3626,Autzen Stadium,2483,Oregon,Pac-10,24,,1697,1715,254,Utah,Mountain West,10,,1578,1560,,,
212510002,2001,3,regular,2001-09-08T19:30:00.000Z,,false,true,86063,3785,Jordan-Hare Stadium,2,Auburn,SEC,27,,1641,1644,145,Ole Miss,SEC,21,,1551,1548,,,
212510218,2001,3,regular,2001-09-08T20:00:00.000Z,,false,false,19751,,,218,Temple,Big East,7,,1435,1406,2649,Toledo,Mid-American,33,,1792,1821,,,
212512390,2001,3,regular,2001-09-08T20:00:00.000Z,,false,true,39804,,,2390,Miami,Big East,61,,1986,2072,164,Rutgers,Big East,0,,1238,1152,,,
212510036,2001,3,regular,2001-09-08T21:00:00.000Z,,false,false,26367,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,35,,1552,1547,2440,Nevada,Western Athletic,18,,1065,1070,,,
212510025,2001,3,regular,2001-09-08T21:30:00.000Z,,false,true,33043,3831,California Memorial Stadium,25,California,Pac-10,16,,1419,1374,252,BYU,Mountain West,44,,1683,1728,,,
212510052,2001,3,regular,2001-09-08T21:30:00.000Z,,false,true,79388,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,29,,2034,2034,5,UAB,Conference USA,7,,1488,1488,,,
212512309,2001,3,regular,2001-09-08T22:00:00.000Z,,false,false,6872,3696,Dix Stadium,2309,Kent State,Mid-American,38,,,,2083,Bucknell,,17,,,,,,
212510057,2001,3,regular,2001-09-08T22:00:00.000Z,,false,false,85011,,,57,Florida,SEC,55,,1868,1907,2433,Louisiana Monroe,Sun Belt,6,,1026,987,,,
212510189,2001,3,regular,2001-09-08T22:00:00.000Z,,false,true,16183,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,35,,1358,1410,2084,Buffalo,Mid-American,0,,988,936,,,
212510120,2001,3,regular,2001-09-08T22:00:00.000Z,,false,false,42105,3665,Maryland Stadium,120,Maryland,ACC,50,,1518,1624,2199,Eastern Michigan,Mid-American,3,,1263,1157,,,
212510030,2001,3,regular,2001-09-08T22:30:00.000Z,,false,false,69959,477,Los Angeles Memorial Coliseum,30,USC,Pac-10,6,,1540,1555,2306,Kansas State,Big 12,10,,1889,1874,,,
212510154,2001,3,regular,2001-09-08T22:30:00.000Z,,false,false,29127,,,154,Wake Forest,ACC,20,,1379,1405,2026,Appalachian State,,10,,1494,1468,,,
212510276,2001,3,regular,2001-09-08T23:00:00.000Z,,false,false,0,3775,Joan C. Edwards Stadium,276,Marshall,Mid-American,49,,1500,1574,113,UMass,,20,,1475,1401,,,
212512393,2001,3,regular,2001-09-08T23:00:00.000Z,,false,false,21723,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,54,,1523,1620,2653,Troy,FBS Independents,17,,1458,1361,,,
212510097,2001,3,regular,2001-09-08T23:00:00.000Z,,false,false,35214,3873,Papa John's Cardinal Stadium,97,Louisville,Conference USA,31,,,,2717,Western Carolina,,7,,,,,,
212510239,2001,3,regular,2001-09-08T23:00:00.000Z,,false,false,28953,3724,Floyd Casey Stadium,239,Baylor,Big 12,24,,1162,1218,2032,Arkansas State,Sun Belt,3,,1218,1162,,,
212512567,2001,3,regular,2001-09-08T23:00:00.000Z,,false,false,24122,,,2567,SMU,Western Athletic,10,,1146,1136,2628,TCU,Conference USA,38,,1747,1757,,,
212510201,2001,3,regular,2001-09-08T23:30:00.000Z,,false,false,74930,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,37,,1977,1965,249,North Texas,Sun Belt,10,,1165,1177,,,
212510066,2001,3,regular,2001-09-08T23:30:00.000Z,,false,false,47092,3772,Jack Trice Stadium,66,Iowa State,Big 12,45,,,,2460,Northern Iowa,,0,,,,,,
212510142,2001,3,regular,2001-09-08T23:30:00.000Z,,false,false,51689,3838,Faurot Field,142,Missouri,Big 12,40,,1365,1473,326,Texas State,,6,,1464,1356,,,
212510061,2001,3,regular,2001-09-08T23:45:00.000Z,,false,true,86520,3917,Sanford Stadium,61,Georgia,SEC,9,,1719,1708,2579,South Carolina,SEC,14,,1679,1690,,,
212510197,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,41205,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,30,,1398,1408,2348,Louisiana Tech,Western Athletic,23,,1403,1393,,,
212510099,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,87756,3958,Tiger Stadium,99,LSU,SEC,31,,1662,1671,328,Utah State,FBS Independents,14,,1345,1336,,,
212510158,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,78118,3834,Memorial Stadium,158,Nebraska,Big 12,27,,2000,2003,87,Notre Dame,FBS Independents,10,,1617,1614,,,
212512641,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,48924,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,42,,1592,1605,167,New Mexico,Mountain West,30,,1471,1458,,,
212510235,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,24053,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,43,,,,236,Chattanooga,,10,,,,,,
212510242,2001,3,regular,2001-09-09T00:00:00.000Z,,false,false,17745,3895,Rice Stadium,242,Rice,Western Athletic,15,,1394,1392,150,Duke,ACC,13,,1168,1170,,,
212510068,2001,3,regular,2001-09-09T00:05:00.000Z,,false,false,27697,3653,Albertsons Stadium,68,Boise State,Western Athletic,20,,1651,1575,265,Washington State,Pac-10,41,,1468,1544,,,
212510008,2001,3,regular,2001-09-09T01:00:00.000Z,,false,true,70470,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,3,,1500,1506,2633,Tennessee,SEC,13,,1829,1823,,,
212510166,2001,3,regular,2001-09-09T01:00:00.000Z,,false,false,27238,3601,Aggie Memorial Stadium,166,New Mexico State,Sun Belt,22,,1275,1294,204,Oregon State,Pac-10,27,,1715,1696,,,
212512638,2001,3,regular,2001-09-09T01:05:00.000Z,,false,false,37741,3946,Sun Bowl Stadium,2638,UTEP,Western Athletic,52,,,,2640,Texas Southern,,6,,,,,,
212510012,2001,3,regular,2001-09-09T02:00:00.000Z,,false,false,44250,3619,Arizona Stadium,12,Arizona,Pac-10,36,,1575,1567,70,Idaho,Sun Belt,29,,1240,1248,,,
212510024,2001,3,regular,2001-09-09T02:00:00.000Z,,false,false,41250,3940,Stanford Stadium,24,Stanford,Pac-10,38,,1512,1561,103,Boston College,Big East,22,,1664,1615,,,
212510009,2001,3,regular,2001-09-09T02:00:00.000Z,,false,true,54071,3947,Sun Devil Stadium,9,Arizona State,Pac-10,38,,1513,1584,21,San Diego State,Mountain West,7,,1408,1337,,,
212510062,2001,3,regular,2001-09-09T04:05:00.000Z,,false,false,12863,,,62,Hawai'i,Western Athletic,30,,,,149,Montana,,12,,,,,,
212630344,2001,5,regular,2001-09-20T23:30:00.000Z,,false,true,43579,3693,Davis Wade Stadium,344,Mississippi State,SEC,14,,1670,1668,2579,South Carolina,SEC,16,,1690,1692,,,
212630158,2001,5,regular,2001-09-21T00:30:00.000Z,,false,false,77344,3834,Memorial Stadium,158,Nebraska,Big 12,48,,2003,2057,242,Rice,Western Athletic,3,,1392,1338,,,
212652426,2001,5,regular,2001-09-22T16:00:00.000Z,,false,false,30064,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,21,,1100,1108,103,Boston College,Big East,38,,1615,1607,,,
212650153,2001,5,regular,2001-09-22T16:00:00.000Z,,false,true,53000,3787,Kenan Memorial Stadium,153,North Carolina,ACC,41,,1443,1622,52,Florida State,ACC,9,,2034,1855,,,
212650164,2001,5,regular,2001-09-22T16:00:00.000Z,,false,true,27514,3754,High Point Solutions Stadium,164,Rutgers,Big East,0,,1152,1102,259,Virginia Tech,Big East,50,,1929,1979,,,
212650356,2001,5,regular,2001-09-22T16:10:00.000Z,,false,true,43232,3832,Memorial Stadium,356,Illinois,Big Ten,34,,1602,1671,97,Louisville,Conference USA,10,,1685,1616,,,
212652509,2001,5,regular,2001-09-22T16:10:00.000Z,,false,false,63459,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,33,,1683,1705,2006,Akron,Mid-American,14,,1459,1437,,,
212650213,2001,5,regular,2001-09-22T16:10:00.000Z,,false,true,107253,3632,Beaver Stadium,213,Penn State,Big Ten,6,,1581,1563,275,Wisconsin,Big Ten,18,,1666,1684,,,
212650130,2001,5,regular,2001-09-22T16:10:00.000Z,,false,false,109837,3558,Michigan Stadium,130,Michigan,Big Ten,38,,1818,1834,2711,Western Michigan,Mid-American,21,,1585,1569,,,
212650096,2001,5,regular,2001-09-22T16:30:00.000Z,,false,true,66126,3683,Commonwealth Stadium,96,Kentucky,SEC,10,,1362,1331,57,Florida,SEC,44,,1907,1938,,,
212650245,2001,5,regular,2001-09-22T16:30:00.000Z,,false,true,82601,3795,Kyle Field,245,Texas A&M,Big 12,21,,1666,1673,197,Oklahoma State,Big 12,7,,1408,1401,,,
212650277,2001,5,regular,2001-09-22T17:00:00.000Z,,false,false,47458,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,34,,1542,1541,2309,Kent State,Mid-American,14,,1024,1025,,,
212650195,2001,5,regular,2001-09-22T17:00:00.000Z,,false,false,24000,3876,Peden Stadium,195,Ohio,Mid-American,28,,1516,1511,66,Iowa State,Big 12,31,,1515,1520,,,
212650041,2001,5,regular,2001-09-22T17:00:00.000Z,,false,false,16517,,,41,Connecticut,FBS Independents,20,,1133,1070,2084,Buffalo,Mid-American,37,,936,999,,,
212652117,2001,5,regular,2001-09-22T17:00:00.000Z,,false,true,27413,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,28,,1144,1151,2649,Toledo,Mid-American,52,,1821,1814,,,
212650193,2001,5,regular,2001-09-22T18:00:00.000Z,,false,false,25036,3996,Yager Stadium,193,Miami (OH),Mid-American,21,,1347,1365,2132,Cincinnati,Conference USA,14,,1485,1467,,,
