id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
63603,2000,11,regular,2000-11-04T00:00:00.000Z,,false,true,,,,2655,Tulane,Conference USA,41,,1282,1330,248,Houston,Conference USA,23,,1357,1309,,,
63604,2000,11,regular,2000-11-04T00:00:00.000Z,,false,true,,,,26,UCLA,Pac-10,37,,1509,1509,24,Stanford,Pac-10,35,,1439,1439,,,
63611,2000,12,regular,2000-11-09T00:00:00.000Z,,false,true,,,,59,Georgia Tech,ACC,35,,1784,1848,258,Virginia,ACC,0,,1515,1451,,,
63662,2000,12,regular,2000-11-11T00:00:00.000Z,,false,,,,,2116,UCF,FBS Independents,21,,1514,1501,259,Virginia Tech,Big East,44,,1949,1962,,,
63627,2000,12,regular,2000-11-11T00:00:00.000Z,,false,,,,,309,Louisiana,FBS Independents,14,,,,55,Jacksonville State,,28,,,,,,
63622,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,154,Wake Forest,ACC,6,,1226,1259,52,Florida State,ACC,35,,2328,2295,,,
63623,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,62,Hawai'i,Western Athletic,37,,1220,1247,2440,Nevada,Western Athletic,17,,1024,997,,,
63624,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,70,Idaho,Big West,44,,1269,1270,166,New Mexico State,Big West,41,,1283,1282,,,
63625,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2294,Iowa,Big Ten,27,,1331,1369,77,Northwestern,Big Ten,17,,1598,1560,,,
63626,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,38,Colorado,Big 12,27,,1635,1601,66,Iowa State,Big 12,35,,1424,1458,,,
63628,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2306,Kansas State,Big 12,29,,2100,2101,158,Nebraska,Big 12,28,,2115,2114,,,
63629,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,145,Ole Miss,SEC,9,,1605,1583,99,LSU,SEC,20,,1619,1641,,,
63630,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2433,Louisiana Monroe,FBS Independents,19,,796,789,2348,Louisiana Tech,FBS Independents,42,,1292,1299,,,
63631,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,97,Louisville,Conference USA,38,,1691,1695,349,Army,Conference USA,17,,1215,1211,,,
63632,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,276,Marshall,Mid-American,51,,1545,1577,193,Miami (OH),Mid-American,31,,1403,1371,,,
63633,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2390,Miami,Big East,35,,2006,2033,221,Pittsburgh,Big East,7,,1595,1568,,,
63634,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,130,Michigan,Big Ten,33,,1963,1983,213,Penn State,Big Ten,11,,1636,1616,,,
63635,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,127,Michigan State,Big Ten,30,,1619,1691,2509,Purdue,Big Ten,10,,1850,1778,,,
63636,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2393,Middle Tennessee,FBS Independents,45,,1412,1522,58,South Florida,FBS Independents,9,,1466,1356,,,
63637,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,344,Mississippi State,SEC,29,,1744,1796,333,Alabama,SEC,7,,1733,1681,,,
63638,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,239,Baylor,Big 12,22,,1092,1042,142,Missouri,Big 12,47,,1233,1283,,,
63639,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2439,UNLV,Mountain West,18,,1438,1441,167,New Mexico,Mountain West,14,,1436,1433,,,
63640,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,153,North Carolina,ACC,13,,1454,1455,120,Maryland,ACC,10,,1466,1465,,,
63641,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,152,NC State,ACC,35,,1536,1527,150,Duke,ACC,31,,1092,1101,,,
63643,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,189,Bowling Green,Mid-American,21,,1284,1297,195,Ohio,Mid-American,23,,1588,1575,,,
63644,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,356,Illinois,Big Ten,21,,1668,1675,194,Ohio State,Big Ten,24,,1865,1858,,,
63645,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,245,Texas A&M,Big 12,31,,1833,1844,201,Oklahoma,Big 12,35,,2115,2104,,,
63646,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2483,Oregon,Pac-10,25,,1793,1787,25,California,Pac-10,17,,1485,1491,,,
63647,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,12,Arizona,Pac-10,9,,1680,1628,204,Oregon State,Pac-10,33,,1776,1828,,,
63649,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2567,SMU,Western Athletic,24,,1115,1121,202,Tulsa,Western Athletic,20,,1204,1198,,,
63650,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,5,UAB,Conference USA,30,,1444,1458,2572,Southern Mississippi,Conference USA,33,,1765,1751,,,
63651,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,24,Stanford,Pac-10,29,,1439,1508,9,Arizona State,Pac-10,7,,1574,1505,,,
63652,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,218,Temple,Big East,12,,1369,1356,183,Syracuse,Big East,31,,1698,1711,,,
63653,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2633,Tennessee,SEC,63,,1853,1941,8,Arkansas,SEC,20,,1570,1482,,,
63654,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2305,Kansas,Big 12,16,,1403,1356,251,Texas,Big 12,51,,1831,1878,,,
63655,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2628,TCU,Western Athletic,24,,1813,1830,278,Fresno State,Western Athletic,7,,1592,1575,,,
63656,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2641,Texas Tech,Big 12,58,,1486,1663,197,Oklahoma State,Big 12,0,,1429,1252,,,
63657,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2638,UTEP,Western Athletic,38,,1528,1551,242,Rice,Western Athletic,21,,1379,1356,,,
63658,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2649,Toledo,Mid-American,31,,1802,1799,2050,Ball State,Mid-American,3,,1072,1075,,,
63659,2000,12,regular,2000-11-11T00:00:00.000Z,,false,,,,,2655,Tulane,Conference USA,50,,1330,1343,2426,Navy,FBS Independents,38,,1204,1191,,,
63660,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2751,Wyoming,Mountain West,0,,1145,1105,254,Utah,Mountain West,34,,1607,1647,,,
63661,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,96,Kentucky,SEC,20,,1400,1391,238,Vanderbilt,SEC,24,,1365,1374,,,
63663,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,264,Washington,Pac-10,35,,1660,1661,26,UCLA,Pac-10,28,,1509,1508,,,
63664,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,30,USC,Pac-10,27,,1596,1574,265,Washington State,Pac-10,33,,1456,1478,,,
63665,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,164,Rutgers,Big East,24,,1081,1099,277,West Virginia,Big East,31,,1515,1497,,,
63666,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,84,Indiana,Big Ten,22,,1407,1395,275,Wisconsin,Big Ten,43,,1800,1812,,,
63648,2000,12,regular,2000-11-11T00:00:00.000Z,,false,,,,,41,Connecticut,FBS Independents,21,,,,227,Rhode Island,,26,,,,,,
63642,2000,12,regular,2000-11-11T00:00:00.000Z,,false,,,,,87,Notre Dame,FBS Independents,28,,1704,1731,103,Boston College,Big East,16,,1757,1730,,,
63612,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2005,Air Force,Mountain West,44,,1528,1536,36,Colorado State,Mountain West,40,,1697,1689,,,
63613,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2006,Akron,Mid-American,49,,1403,1425,2084,Buffalo,Mid-American,14,,754,732,,,
63614,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2032,Arkansas State,Big West,53,,1055,1111,249,North Texas,Big West,28,,989,933,,,
63615,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2,Auburn,SEC,29,,1647,1650,61,Georgia,SEC,26,,1763,1760,,,
63616,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,68,Boise State,Big West,66,,1701,1728,328,Utah State,Big West,38,,1288,1261,,,
63617,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2117,Central Michigan,Mid-American,21,,957,990,2711,Western Michigan,Mid-American,17,,1755,1722,,,
63618,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,235,Memphis,Conference USA,10,,1516,1510,2132,Cincinnati,Conference USA,13,,1489,1495,,,
63619,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,151,East Carolina,Conference USA,62,,1652,1729,248,Houston,Conference USA,20,,1309,1232,,,
63620,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,2199,Eastern Michigan,Mid-American,39,,1121,1156,2459,Northern Illinois,Mid-American,32,,1517,1482,,,
63621,2000,12,regular,2000-11-11T00:00:00.000Z,,false,true,,,,57,Florida,SEC,41,,1951,1967,2579,South Carolina,SEC,21,,1638,1622,,,
63667,2000,13,regular,2000-11-16T00:00:00.000Z,,false,true,,,,36,Colorado State,Mountain West,37,,1689,1690,2751,Wyoming,Mountain West,13,,1105,1104,,,
63688,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2084,Buffalo,Mid-American,16,,732,757,193,Miami (OH),Mid-American,17,,1371,1346,,,
63687,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,183,Syracuse,Big East,0,,1711,1678,2390,Miami,Big East,26,,2033,2066,,,
63686,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,248,Houston,Conference USA,13,,1232,1231,97,Louisville,Conference USA,32,,1695,1696,,,
63694,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,249,North Texas,Big West,30,,933,964,166,New Mexico State,Big West,23,,1282,1251,,,
63693,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,150,Duke,ACC,21,,1101,1036,153,North Carolina,ACC,59,,1455,1520,,,
63692,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2440,Nevada,Western Athletic,34,,997,1024,242,Rice,Western Athletic,28,,1356,1329,,,
63691,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,135,Minnesota,Big Ten,27,,1699,1696,2294,Iowa,Big Ten,24,,1369,1372,,,
63690,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2393,Middle Tennessee,FBS Independents,41,,1522,1516,309,Louisiana,FBS Independents,38,,874,880,,,
63682,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,62,Hawai'i,Western Athletic,27,,1247,1289,2348,Louisiana Tech,FBS Independents,10,,1299,1257,,,
63681,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,120,Maryland,ACC,22,,1465,1470,59,Georgia Tech,ACC,35,,1848,1843,,,
63680,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,61,Georgia,SEC,32,,1760,1783,145,Ole Miss,SEC,14,,1583,1560,,,
63679,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,278,Fresno State,Western Athletic,14,,1575,1561,2567,SMU,Western Athletic,7,,1121,1135,,,
63678,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,52,Florida State,ACC,30,,2295,2317,57,Florida,SEC,7,,1967,1945,,,
63674,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,68,Boise State,Big West,66,,1728,1791,70,Idaho,Big West,24,,1270,1207,,,
63677,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,228,Clemson,ACC,16,,1765,1764,2579,South Carolina,SEC,14,,1622,1623,,,
63683,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,328,Utah State,Big West,24,,,,304,Idaho State,,27,,,,,,
63676,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2132,Cincinnati,Conference USA,27,,1495,1500,2572,Southern Mississippi,Conference USA,24,,1751,1746,,,
63673,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,2050,Ball State,Mid-American,29,,1075,1153,41,Connecticut,FBS Independents,0,,1086,1008,,,
63668,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2005,Air Force,Mountain West,45,,1536,1576,21,San Diego State,Mountain West,24,,1438,1398,,,
63669,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2309,Kent State,Mid-American,6,,988,962,2006,Akron,Mid-American,34,,1425,1451,,,
63670,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,349,Army,Conference USA,7,,1211,1187,5,UAB,Conference USA,27,,1458,1482,,,
63671,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,344,Mississippi State,SEC,10,,1796,1756,8,Arkansas,SEC,17,,1482,1522,,,
63672,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,333,Alabama,SEC,0,,1681,1660,2,Auburn,SEC,9,,1650,1671,,,
63685,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,142,Missouri,Big 12,24,,1283,1321,2306,Kansas State,Big 12,28,,2101,2063,,,
63684,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,66,Iowa State,Big 12,38,,1458,1497,2305,Kansas,Big 12,17,,1356,1317,,,
63675,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,252,BYU,Mountain West,37,,1456,1513,167,New Mexico,Mountain West,13,,1433,1376,,,
63709,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2628,TCU,Western Athletic,47,,1830,1886,2638,UTEP,Western Athletic,14,,1551,1495,,,
63708,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2633,Tennessee,SEC,59,,1941,1984,96,Kentucky,SEC,20,,1391,1348,,,
63707,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,25,California,Pac-10,30,,1491,1481,24,Stanford,Pac-10,36,,1508,1518,,,
63706,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,26,UCLA,Pac-10,35,,1508,1507,30,USC,Pac-10,38,,1574,1575,,,
63704,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2509,Purdue,Big Ten,41,,1778,1808,84,Indiana,Big Ten,13,,1395,1365,,,
63703,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,218,Temple,Big East,0,,1356,1359,221,Pittsburgh,Big East,7,,1568,1565,,,
63702,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,213,Penn State,Big Ten,42,,1616,1667,127,Michigan State,Big Ten,23,,1691,1640,,,
63701,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,204,Oregon State,Pac-10,23,,1828,1842,2483,Oregon,Pac-10,13,,1787,1773,,,
63700,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,197,Oklahoma State,Big 12,50,,1252,1301,239,Baylor,Big 12,22,,1042,993,,,
63699,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,201,Oklahoma,Big 12,27,,2104,2097,2641,Texas Tech,Big 12,13,,1663,1670,,,
63698,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,195,Ohio,Mid-American,38,,1575,1592,276,Marshall,Mid-American,28,,1577,1560,,,
63697,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,164,Rutgers,Big East,17,,1099,1093,87,Notre Dame,FBS Independents,45,,1731,1737,,,
63696,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,77,Northwestern,Big Ten,61,,1560,1686,356,Illinois,Big Ten,23,,1675,1549,,,
63689,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,194,Ohio State,Big Ten,26,,1858,1843,130,Michigan,Big Ten,38,,1983,1998,,,
63695,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2459,Northern Illinois,Mid-American,40,,1482,1518,2117,Central Michigan,Mid-American,6,,990,954,,,
63716,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2711,Western Michigan,Mid-American,28,,1722,1734,2199,Eastern Michigan,Mid-American,0,,1156,1144,,,
63710,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,2655,Tulane,Conference USA,37,,1343,1419,235,Memphis,Conference USA,14,,1510,1434,,,
63711,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,202,Tulsa,Western Athletic,28,,1198,1230,23,San José State,Western Athletic,17,,1351,1319,,,
63712,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,258,Virginia,ACC,24,,1451,1465,152,NC State,ACC,17,,1527,1513,,,
63713,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,2426,Navy,FBS Independents,26,,1191,1139,154,Wake Forest,ACC,49,,1259,1311,,,
63714,2000,13,regular,2000-11-18T00:00:00.000Z,,false,true,,,,265,Washington State,Pac-10,3,,1478,1355,264,Washington,Pac-10,51,,1661,1784,,,
63715,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,277,West Virginia,Big East,42,,1497,1562,151,East Carolina,Conference USA,24,,1729,1664,,,
63717,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,2433,Louisiana Monroe,FBS Independents,6,,,,2747,Wofford,,24,,,,,,
63705,2000,13,regular,2000-11-18T00:00:00.000Z,,false,,,,,58,South Florida,FBS Independents,59,,,,2046,Austin Peay,,0,,,,,,
63718,2000,14,regular,2000-11-22T00:00:00.000Z,,false,true,,,,2649,Toledo,Mid-American,51,,1799,1833,189,Bowling Green,Mid-American,17,,1297,1263,,,
63719,2000,14,regular,2000-11-23T00:00:00.000Z,,false,true,,,,145,Ole Miss,SEC,45,,1560,1610,344,Mississippi State,SEC,30,,1756,1706,,,
63722,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,254,Utah,Mountain West,27,,1647,1623,252,BYU,Mountain West,34,,1513,1537,,,
63723,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,2572,Southern Mississippi,Conference USA,9,,1746,1732,151,East Carolina,Conference USA,14,,1664,1678,,,
63724,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,158,Nebraska,Big 12,34,,2114,2107,38,Colorado,Big 12,32,,1601,1608,,,
63726,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,251,Texas,Big 12,43,,1878,1941,245,Texas A&M,Big 12,17,,1844,1781,,,
63727,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,2567,SMU,Western Athletic,7,,1135,1067,2628,TCU,Western Athletic,62,,1886,1954,,,
63720,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,12,Arizona,Pac-10,17,,1628,1587,9,Arizona State,Pac-10,30,,1505,1546,,,
63721,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,8,Arkansas,SEC,14,,1522,1551,99,LSU,SEC,3,,1641,1612,,,
63725,2000,14,regular,2000-11-24T00:00:00.000Z,,false,true,,,,221,Pittsburgh,Big East,38,,1565,1582,277,West Virginia,Big East,28,,1562,1545,,,
63734,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,197,Oklahoma State,Big 12,7,,1301,1339,201,Oklahoma,Big 12,12,,2097,2059,,,
63729,2000,14,regular,2000-11-25T00:00:00.000Z,,false,,,,,61,Georgia,SEC,15,,1783,1762,59,Georgia Tech,ACC,27,,1843,1864,,,
63728,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,23,San José State,Western Athletic,6,,1319,1262,278,Fresno State,Western Athletic,37,,1561,1618,,,
63735,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,183,Syracuse,Big East,49,,1678,1689,164,Rutgers,Big East,21,,1093,1082,,,
63736,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,238,Vanderbilt,SEC,26,,1374,1401,2633,Tennessee,SEC,28,,1984,1957,,,
63737,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,202,Tulsa,Western Athletic,38,,1230,1301,2440,Nevada,Western Athletic,3,,1024,953,,,
63738,2000,14,regular,2000-11-25T00:00:00.000Z,,false,,,,,259,Virginia Tech,Big East,42,,1962,1964,258,Virginia,ACC,21,,1465,1463,,,
63739,2000,14,regular,2000-11-25T00:00:00.000Z,,false,,,,,62,Hawai'i,Western Athletic,18,,1289,1299,275,Wisconsin,Big Ten,34,,1812,1802,,,
63732,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,152,NC State,ACC,32,,1513,1534,154,Wake Forest,ACC,14,,1311,1290,,,
63731,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,21,San Diego State,Mountain West,24,,1398,1388,2439,UNLV,Mountain West,31,,1441,1451,,,
63733,2000,14,regular,2000-11-25T00:00:00.000Z,,false,,,,,30,USC,Pac-10,21,,1575,1551,87,Notre Dame,FBS Independents,38,,1737,1761,,,
63730,2000,14,regular,2000-11-25T00:00:00.000Z,,false,true,,,,2390,Miami,Big East,52,,2066,2157,103,Boston College,Big East,6,,1730,1639,,,
63742,2000,15,regular,2000-12-02T00:00:00.000Z,,false,,,,,2426,Navy,FBS Independents,30,,1139,1140,349,Army,Conference USA,28,,1187,1186,,,
63743,2000,15,regular,2000-12-02T00:00:00.000Z,,false,,,,,62,Hawai'i,Western Athletic,32,,1299,1304,2439,UNLV,Mountain West,34,,1451,1446,,,
